Sales_ID,Book_ID,Date_ID,Publisher_ID,Price,Copies_Left,Discount_Offer,Rating
S6016,B06016,D7016,P6016,169.99,165,14% off,3
S6017,B06017,D7017,P6017,578.44,344,36% off,2.5
S6018,B06018,D7018,P6018,847.05,492,38% off,4.4
S6019,B06019,D7019,P6019,718.42,359,30% off,3.4
S6020,B06020,D7020,P6020,416.99,407,47% off,2.4
S6021,B06021,D7021,P6021,173.9,301,18% off,3.3
S6022,B06022,D7022,P6022,428.55,275,33% off,1.8
S6023,B06023,D7023,P6023,856.83,411,12% off,2.2
S6024,B06024,D7024,P6024,629.1,322,46% off,3.7
S6025,B06025,D7025,P6025,793.08,447,34% off,3.9
S6026,B06026,D7026,P6026,881.84,16,22% off,4.3
S6027,B06027,D7027,P6027,289.78,291,30% off,1
S6028,B06028,D7028,P6028,988.32,468,11% off,2.8
S6029,B06029,D7029,P6029,860.38,406,16% off,3.4
S6030,B06030,D7030,P6030,947.02,285,8% off,1.8
S6031,B06031,D7031,P6031,603.68,498,50% off,2.7
S6032,B06032,D7032,P6032,751.55,8,16% off,1.8
S6033,B06033,D7033,P6033,626.62,447,39% off,2.4
S6034,B06034,D7034,P6034,237.44,281,15% off,1.1
S6035,B06035,D7035,P6035,169.79,403,41% off,5
S6036,B06036,D7036,P6036,510.66,56,41% off,3.2
S6037,B06037,D7037,P6037,399.53,425,11% off,3.1
S6038,B06038,D7038,P6038,830.48,137,19% off,1.8
S6039,B06039,D7039,P6039,233.39,52,24% off,3.4
S6040,B06040,D7040,P6040,318.15,398,40% off,3.9
S6041,B06041,D7041,P6041,406.4,70,44% off,4.5
S6042,B06042,D7042,P6042,673.45,94,7% off,1.3
S6043,B06043,D7043,P6043,693.92,438,12% off,2.4
S6044,B06044,D7044,P6044,538.45,15,30% off,4.7
S6045,B06045,D7045,P6045,506.96,159,5% off,2.6
S6046,B06046,D7046,P6046,601.52,305,13% off,3.7
S6047,B06047,D7047,P6047,181.95,125,31% off,1.3
S6048,B06048,D7048,P6048,434.58,39,48% off,4.6
S6049,B06049,D7049,P6049,876.42,115,11% off,4.6
S6050,B06050,D7050,P6050,500.15,458,16% off,1.9
S6051,B06051,D7051,P6051,738.23,244,12% off,3.4
S6052,B06052,D7052,P6052,755.97,429,48% off,4.3
S6053,B06053,D7053,P6053,622.59,192,41% off,4.3
S6054,B06054,D7054,P6054,826.63,397,44% off,3.7
S6055,B06055,D7055,P6055,258.27,267,8% off,3.5
S6056,B06056,D7056,P6056,460.19,291,7% off,4
S6057,B06057,D7057,P6057,956.6,347,38% off,3.1
S6058,B06058,D7058,P6058,405.74,216,31% off,3.5
S6059,B06059,D7059,P6059,274.76,231,37% off,3.6
S6060,B06060,D7060,P6060,783.45,457,44% off,3.6
S6061,B06061,D7061,P6061,700.39,32,32% off,1.4
S6062,B06062,D7062,P6062,855.81,119,41% off,3.6
S6063,B06063,D7063,P6063,274.1,468,25% off,3.5
S6064,B06064,D7064,P6064,163.78,198,44% off,3.7
S6065,B06065,D7065,P6065,918.05,171,17% off,3.7
S6066,B06066,D7066,P6066,980.26,272,12% off,4.7
S6067,B06067,D7067,P6067,187.58,166,23% off,4.2
S6068,B06068,D7068,P6068,650.12,92,6% off,4.6
S6069,B06069,D7069,P6069,126.42,22,49% off,4
S6070,B06070,D7070,P6070,800.64,477,17% off,1.3
S6071,B06071,D7071,P6071,161.48,431,35% off,1.1
S6072,B06072,D7072,P6072,923.43,145,40% off,3.7
S6073,B06073,D7073,P6073,933.29,482,47% off,3.2
S6074,B06074,D7074,P6074,153.98,231,27% off,4.3
S6075,B06075,D7075,P6075,394.24,179,12% off,3.4
S6076,B06076,D7076,P6076,179.89,39,12% off,3.3
S6077,B06077,D7077,P6077,838.13,445,13% off,2.8
S6078,B06078,D7078,P6078,218.23,357,20% off,3.8
S6079,B06079,D7079,P6079,620.03,301,13% off,3.7
S6080,B06080,D7080,P6080,566.55,27,37% off,1.2
S6081,B06081,D7081,P6081,147.22,320,42% off,3.8
S6082,B06082,D7082,P6082,639.29,431,36% off,3.8
S6083,B06083,D7083,P6083,429.92,76,7% off,2.2
S6084,B06084,D7084,P6084,761.81,152,10% off,5
S6085,B06085,D7085,P6085,991.76,40,5% off,1.2
S6086,B06086,D7086,P6086,689.8,273,42% off,1.5
S6087,B06087,D7087,P6087,654.63,190,23% off,3.9
S6088,B06088,D7088,P6088,502.86,367,35% off,3.9
S6089,B06089,D7089,P6089,621.51,129,38% off,1.7
S6090,B06090,D7090,P6090,397.57,377,39% off,2
S6091,B06091,D7091,P6091,816.98,139,9% off,3
S6092,B06092,D7092,P6092,762.16,479,42% off,3.7
S6093,B06093,D7093,P6093,908.54,31,24% off,4.6
S6094,B06094,D7094,P6094,133.13,331,40% off,2.1
S6095,B06095,D7095,P6095,407.29,71,34% off,1.3
S6096,B06096,D7096,P6096,753.88,283,45% off,1.5
S6097,B06097,D7097,P6097,355.01,474,34% off,4.1
S6098,B06098,D7098,P6098,100.03,292,50% off,4.4
S6099,B06099,D7099,P6099,967.34,458,25% off,1
S6100,B06100,D7100,P6100,818.68,203,17% off,2.3
S6101,B06101,D7101,P6101,962.65,279,22% off,2.3
S6102,B06102,D7102,P6102,128.34,156,43% off,1.4
S6103,B06103,D7103,P6103,383.26,417,19% off,3.1
S6104,B06104,D7104,P6104,153.29,323,35% off,2.3
S6105,B06105,D7105,P6105,780.33,46,12% off,1.8
S6106,B06106,D7106,P6106,799.2,261,42% off,1.2
S6107,B06107,D7107,P6107,476.68,180,12% off,3.4
S6108,B06108,D7108,P6108,335.36,384,29% off,1.8
S6109,B06109,D7109,P6109,805.64,72,13% off,2.3
S6110,B06110,D7110,P6110,261.66,341,29% off,2.5
S6111,B06111,D7111,P6111,434.88,432,34% off,2.3
S6112,B06112,D7112,P6112,102.95,344,14% off,2.6
S6113,B06113,D7113,P6113,815.02,229,22% off,4.3
S6114,B06114,D7114,P6114,763.55,28,39% off,2.6
S6115,B06115,D7115,P6115,673,118,9% off,3.5
S6116,B06116,D7116,P6116,145.05,202,37% off,1.2
S6117,B06117,D7117,P6117,208.25,487,50% off,3.8
S6118,B06118,D7118,P6118,772.25,357,6% off,4.9
S6119,B06119,D7119,P6119,431.79,117,7% off,4.5
S6120,B06120,D7120,P6120,838.94,4,40% off,2.8
S6121,B06121,D7121,P6121,387.47,297,23% off,1.9
S6122,B06122,D7122,P6122,905.37,381,13% off,2.2
S6123,B06123,D7123,P6123,227,287,9% off,1.6
S6124,B06124,D7124,P6124,164.92,184,16% off,4.2
S6125,B06125,D7125,P6125,926.18,189,15% off,2.6
S6126,B06126,D7126,P6126,990.48,407,23% off,4.9
S6127,B06127,D7127,P6127,585.27,332,17% off,4.9
S6128,B06128,D7128,P6128,462.04,198,40% off,4.5
S6129,B06129,D7129,P6129,709.91,368,26% off,4.6
S6130,B06130,D7130,P6130,743.9,178,20% off,3.7
S6131,B06131,D7131,P6131,689.18,339,28% off,2.7
S6132,B06132,D7132,P6132,368.43,458,17% off,2.6
S6133,B06133,D7133,P6133,432.44,343,43% off,3.1
S6134,B06134,D7134,P6134,261.08,410,31% off,1.1
S6135,B06135,D7135,P6135,367.85,452,44% off,3.3
S6136,B06136,D7136,P6136,581.15,34,34% off,1.5
S6137,B06137,D7137,P6137,800.49,11,41% off,4.3
S6138,B06138,D7138,P6138,414.57,423,21% off,3.2
S6139,B06139,D7139,P6139,851.43,301,30% off,2.7
S6140,B06140,D7140,P6140,910.3,390,39% off,4.2
S6141,B06141,D7141,P6141,505.25,314,29% off,4.6
S6142,B06142,D7142,P6142,441.26,18,50% off,1.3
S6143,B06143,D7143,P6143,291.27,486,5% off,4.6
S6144,B06144,D7144,P6144,350.44,163,8% off,4.5
S6145,B06145,D7145,P6145,523.2,277,16% off,3.3
S6146,B06146,D7146,P6146,568.28,305,25% off,3.8
S6147,B06147,D7147,P6147,992.29,102,9% off,4.1
S6148,B06148,D7148,P6148,549.5,170,41% off,1.9
S6149,B06149,D7149,P6149,112.9,497,30% off,4.7
S6150,B06150,D7150,P6150,544.99,4,50% off,2.6
S6151,B06151,D7151,P6151,586.96,325,41% off,2.4
S6152,B06152,D7152,P6152,928.15,347,38% off,3.7
S6153,B06153,D7153,P6153,324.18,37,48% off,1.9
S6154,B06154,D7154,P6154,225.11,464,17% off,1.4
S6155,B06155,D7155,P6155,926.47,479,43% off,1.8
S6156,B06156,D7156,P6156,860.51,91,32% off,3.8
S6157,B06157,D7157,P6157,530.12,77,37% off,3
S6158,B06158,D7158,P6158,115.58,304,34% off,4.9
S6159,B06159,D7159,P6159,453.16,380,29% off,2.6
S6160,B06160,D7160,P6160,832.5,179,26% off,1.8
S6161,B06161,D7161,P6161,277.85,233,24% off,4.9
S6162,B06162,D7162,P6162,425.56,51,41% off,3.3
S6163,B06163,D7163,P6163,391.24,302,36% off,1.3
S6164,B06164,D7164,P6164,619.66,84,8% off,4.1
S6165,B06165,D7165,P6165,524.08,444,40% off,1.6
S6166,B06166,D7166,P6166,468.12,473,6% off,4.1
S6167,B06167,D7167,P6167,703.47,381,41% off,1.8
S6168,B06168,D7168,P6168,615.94,424,48% off,1.3
S6169,B06169,D7169,P6169,273.66,196,23% off,2.1
S6170,B06170,D7170,P6170,427.46,11,37% off,4.5
S6171,B06171,D7171,P6171,265.89,181,45% off,1.2
S6172,B06172,D7172,P6172,811.36,474,49% off,1.9
S6173,B06173,D7173,P6173,630.95,132,41% off,4.1
S6174,B06174,D7174,P6174,287.44,374,18% off,4.3
S6175,B06175,D7175,P6175,959.19,271,9% off,2.3
S6176,B06176,D7176,P6176,610.81,183,37% off,2.6
S6177,B06177,D7177,P6177,974.72,171,33% off,4.9
S6178,B06178,D7178,P6178,473.59,123,34% off,4.3
S6179,B06179,D7179,P6179,860.89,309,7% off,2.8
S6180,B06180,D7180,P6180,576.22,176,49% off,3
S6181,B06181,D7181,P6181,594.75,152,42% off,1.1
S6182,B06182,D7182,P6182,220.88,364,37% off,3.3
S6183,B06183,D7183,P6183,692.91,470,32% off,1.5
S6184,B06184,D7184,P6184,354.95,485,20% off,1.8
S6185,B06185,D7185,P6185,223.05,399,37% off,1.9
S6186,B06186,D7186,P6186,420.57,207,20% off,4.1
S6187,B06187,D7187,P6187,887.5,357,29% off,1.7
S6188,B06188,D7188,P6188,178.04,28,17% off,3
S6189,B06189,D7189,P6189,780.29,80,26% off,4.3
S6190,B06190,D7190,P6190,663.47,168,32% off,1.2
S6191,B06191,D7191,P6191,958.19,344,49% off,1.6
S6192,B06192,D7192,P6192,786.83,179,15% off,4.8
S6193,B06193,D7193,P6193,837.09,474,7% off,1
S6194,B06194,D7194,P6194,768.99,156,24% off,1.3
S6195,B06195,D7195,P6195,599.31,175,14% off,5
S6196,B06196,D7196,P6196,818.03,343,47% off,4.4
S6197,B06197,D7197,P6197,448.68,44,46% off,4.3
S6198,B06198,D7198,P6198,872.02,483,39% off,4.7
S6199,B06199,D7199,P6199,276.18,229,29% off,4.6
S6200,B06200,D7200,P6200,828.01,242,12% off,4.9
S6201,B06201,D7201,P6201,825.52,122,41% off,4.9
S6202,B06202,D7202,P6202,380.99,478,44% off,2.3
S6203,B06203,D7203,P6203,714.42,198,10% off,1.8
S6204,B06204,D7204,P6204,293.66,477,37% off,1.9
S6205,B06205,D7205,P6205,576.08,294,33% off,4.9
S6206,B06206,D7206,P6206,310.28,278,26% off,2.5
S6207,B06207,D7207,P6207,953.48,126,37% off,2.5
S6208,B06208,D7208,P6208,920,47,24% off,1
S6209,B06209,D7209,P6209,298.6,205,23% off,3.4
S6210,B06210,D7210,P6210,986.52,293,8% off,2.5
S6211,B06211,D7211,P6211,301.77,111,45% off,2.5
S6212,B06212,D7212,P6212,679.08,143,40% off,3.4
S6213,B06213,D7213,P6213,771.16,478,21% off,2.5
S6214,B06214,D7214,P6214,516.92,96,7% off,2.9
S6215,B06215,D7215,P6215,223.38,312,16% off,2.7
S6216,B06216,D7216,P6216,564.16,10,21% off,1.4
S6217,B06217,D7217,P6217,214.23,95,17% off,3.4
S6218,B06218,D7218,P6218,854.3,318,28% off,2.6
S6219,B06219,D7219,P6219,751.46,208,30% off,2.2
S6220,B06220,D7220,P6220,851.76,241,19% off,2
S6221,B06221,D7221,P6221,328.9,383,18% off,2.6
S6222,B06222,D7222,P6222,588.93,498,28% off,4.9
S6223,B06223,D7223,P6223,917.84,136,44% off,3.9
S6224,B06224,D7224,P6224,996.68,323,14% off,1.4
S6225,B06225,D7225,P6225,237.79,178,20% off,3.1
S6226,B06226,D7226,P6226,813.03,76,14% off,2.2
S6227,B06227,D7227,P6227,356.54,416,10% off,5
S6228,B06228,D7228,P6228,860.37,356,48% off,3.2
S6229,B06229,D7229,P6229,450.56,167,50% off,3.9
S6230,B06230,D7230,P6230,195.21,199,20% off,4.5
S6231,B06231,D7231,P6231,693.79,397,17% off,4.8
S6232,B06232,D7232,P6232,882.36,80,12% off,1.7
S6233,B06233,D7233,P6233,400.35,238,44% off,2
S6234,B06234,D7234,P6234,156.99,354,20% off,4.9
S6235,B06235,D7235,P6235,393.82,139,48% off,1.1
S6236,B06236,D7236,P6236,597.22,136,21% off,4.9
S6237,B06237,D7237,P6237,195.53,288,22% off,4.1
S6238,B06238,D7238,P6238,389.14,72,35% off,1.8
S6239,B06239,D7239,P6239,479.37,373,50% off,2.9
S6240,B06240,D7240,P6240,727.45,415,49% off,4.9
S6241,B06241,D7241,P6241,119.13,196,19% off,1.1
S6242,B06242,D7242,P6242,790.64,250,19% off,5
S6243,B06243,D7243,P6243,983.28,141,29% off,4.8
S6244,B06244,D7244,P6244,475.63,1,14% off,4.7
S6245,B06245,D7245,P6245,248.35,155,47% off,2.2
S6246,B06246,D7246,P6246,658.91,233,29% off,4
S6247,B06247,D7247,P6247,976.1,209,20% off,2.2
S6248,B06248,D7248,P6248,569.04,377,43% off,1.3
S6249,B06249,D7249,P6249,617.43,415,6% off,1.5
S6250,B06250,D7250,P6250,777.79,199,50% off,2.5
S6251,B06251,D7251,P6251,617.77,329,14% off,3.7
S6252,B06252,D7252,P6252,197.31,413,18% off,4.7
S6253,B06253,D7253,P6253,528.86,249,44% off,3.7
S6254,B06254,D7254,P6254,527.24,488,6% off,2.1
S6255,B06255,D7255,P6255,966.88,190,12% off,4.1
S6256,B06256,D7256,P6256,277.56,488,41% off,2.5
S6257,B06257,D7257,P6257,877.57,481,46% off,3.4
S6258,B06258,D7258,P6258,151.17,85,41% off,3
S6259,B06259,D7259,P6259,346.28,199,30% off,2.6
S6260,B06260,D7260,P6260,871.47,128,48% off,2.5
S6261,B06261,D7261,P6261,835.41,385,42% off,4.2
S6262,B06262,D7262,P6262,598.39,23,30% off,2.2
S6263,B06263,D7263,P6263,100.92,43,31% off,1.3
S6264,B06264,D7264,P6264,157.71,76,25% off,3.6
S6265,B06265,D7265,P6265,868.43,345,25% off,2.2
S6266,B06266,D7266,P6266,222.33,288,16% off,4.8
S6267,B06267,D7267,P6267,202.6,464,31% off,3.6
S6268,B06268,D7268,P6268,815.51,34,48% off,5
S6269,B06269,D7269,P6269,795.47,447,18% off,4.3
S6270,B06270,D7270,P6270,372.03,440,29% off,2.2
S6271,B06271,D7271,P6271,352.1,236,49% off,4.1
S6272,B06272,D7272,P6272,427.5,13,16% off,3.6
S6273,B06273,D7273,P6273,330.93,325,26% off,2.1
S6274,B06274,D7274,P6274,204.39,192,41% off,4.3
S6275,B06275,D7275,P6275,327.78,489,10% off,3.1
S6276,B06276,D7276,P6276,445.16,44,23% off,4.1
S6277,B06277,D7277,P6277,288.31,32,45% off,1.4
S6278,B06278,D7278,P6278,753.32,50,48% off,2.7
S6279,B06279,D7279,P6279,882.54,347,45% off,4.1
S6280,B06280,D7280,P6280,880.5,264,7% off,3.7
S6281,B06281,D7281,P6281,887.96,450,17% off,1.3
S6282,B06282,D7282,P6282,439.94,499,19% off,1.4
S6283,B06283,D7283,P6283,856.07,34,35% off,4.8
S6284,B06284,D7284,P6284,933.82,434,45% off,3.9
S6285,B06285,D7285,P6285,183.5,29,26% off,2.1
S6286,B06286,D7286,P6286,939.2,295,33% off,1.2
S6287,B06287,D7287,P6287,492.39,207,13% off,3
S6288,B06288,D7288,P6288,866.65,56,13% off,4.5
S6289,B06289,D7289,P6289,979.65,301,20% off,4.6
S6290,B06290,D7290,P6290,813.2,419,24% off,3
S6291,B06291,D7291,P6291,222.55,122,48% off,1.8
S6292,B06292,D7292,P6292,772.08,223,31% off,3.7
S6293,B06293,D7293,P6293,256.36,493,22% off,1.8
S6294,B06294,D7294,P6294,728.52,158,48% off,2.8
S6295,B06295,D7295,P6295,640.8,95,29% off,4.8
S6296,B06296,D7296,P6296,731.36,190,33% off,3.3
S6297,B06297,D7297,P6297,619.12,330,48% off,4.3
S6298,B06298,D7298,P6298,388.12,404,7% off,4.4
S6299,B06299,D7299,P6299,430.66,366,15% off,1
S6300,B06300,D7300,P6300,130.46,499,50% off,2
S6301,B06301,D7301,P6301,113.43,353,41% off,1.3
S6302,B06302,D7302,P6302,725.93,366,46% off,2.4
S6303,B06303,D7303,P6303,328.33,92,26% off,1.7
S6304,B06304,D7304,P6304,915.31,491,14% off,3.1
S6305,B06305,D7305,P6305,882.08,319,24% off,3.4
S6306,B06306,D7306,P6306,788.33,485,9% off,3.8
S6307,B06307,D7307,P6307,809.1,402,10% off,1.2
S6308,B06308,D7308,P6308,583.16,249,11% off,1.4
S6309,B06309,D7309,P6309,478.23,315,30% off,3.5
S6310,B06310,D7310,P6310,235.64,162,5% off,3.1
S6311,B06311,D7311,P6311,552.32,446,37% off,4.1
S6312,B06312,D7312,P6312,217.42,62,25% off,4.4
S6313,B06313,D7313,P6313,299.62,161,19% off,4.5
S6314,B06314,D7314,P6314,719.1,360,40% off,2.6
S6315,B06315,D7315,P6315,484.14,117,31% off,3.9
S6316,B06316,D7316,P6316,437.98,496,16% off,2.4
S6317,B06317,D7317,P6317,496.64,147,9% off,3.7
S6318,B06318,D7318,P6318,242.93,314,24% off,1.4
S6319,B06319,D7319,P6319,845.28,428,28% off,3.5
S6320,B06320,D7320,P6320,311.64,119,19% off,4
S6321,B06321,D7321,P6321,678.98,475,34% off,4.6
S6322,B06322,D7322,P6322,425.84,340,22% off,1.1
S6323,B06323,D7323,P6323,712.22,463,13% off,1.7
S6324,B06324,D7324,P6324,282.57,374,26% off,2.5
S6325,B06325,D7325,P6325,197.74,51,9% off,1.5
S6326,B06326,D7326,P6326,653.8,297,6% off,4.4
S6327,B06327,D7327,P6327,950.27,300,18% off,1.5
S6328,B06328,D7328,P6328,588.78,467,6% off,3.7
S6329,B06329,D7329,P6329,281.26,360,43% off,2.8
S6330,B06330,D7330,P6330,111.67,15,25% off,1.8
S6331,B06331,D7331,P6331,678.7,2,8% off,4.1
S6332,B06332,D7332,P6332,890.58,288,26% off,2.8
S6333,B06333,D7333,P6333,838.82,165,27% off,2.7
S6334,B06334,D7334,P6334,759.23,440,48% off,4.8
S6335,B06335,D7335,P6335,861.2,342,12% off,4.9
S6336,B06336,D7336,P6336,503.78,405,21% off,3.3
S6337,B06337,D7337,P6337,512,26,10% off,1.1
S6338,B06338,D7338,P6338,873.41,440,30% off,4.7
S6339,B06339,D7339,P6339,625.05,39,9% off,2.8
S6340,B06340,D7340,P6340,604.77,127,46% off,1.5
S6341,B06341,D7341,P6341,911.33,221,23% off,3.1
S6342,B06342,D7342,P6342,960.97,267,31% off,1
S6343,B06343,D7343,P6343,203.2,320,13% off,4.2
S6344,B06344,D7344,P6344,882.27,104,39% off,4.6
S6345,B06345,D7345,P6345,263.97,163,48% off,3.1
S6346,B06346,D7346,P6346,535.79,215,17% off,3.2
S6347,B06347,D7347,P6347,429.56,117,36% off,1.9
S6348,B06348,D7348,P6348,560.16,365,49% off,3.2
S6349,B06349,D7349,P6349,333.42,36,18% off,2.3
S6350,B06350,D7350,P6350,378.46,106,19% off,1.1
S6351,B06351,D7351,P6351,160.98,141,13% off,3.4
S6352,B06352,D7352,P6352,831.59,198,47% off,3.9
S6353,B06353,D7353,P6353,979.93,366,37% off,1.2
S6354,B06354,D7354,P6354,902.39,285,10% off,3.4
S6355,B06355,D7355,P6355,523.84,471,16% off,3.8
S6356,B06356,D7356,P6356,766.59,349,34% off,4.4
S6357,B06357,D7357,P6357,538.13,172,14% off,1
S6358,B06358,D7358,P6358,709.56,398,14% off,3.5
S6359,B06359,D7359,P6359,543.88,19,15% off,1.9
S6360,B06360,D7360,P6360,808.64,280,6% off,2.9
S6361,B06361,D7361,P6361,630.3,424,21% off,2.3
S6362,B06362,D7362,P6362,903.64,478,14% off,1.3
S6363,B06363,D7363,P6363,201.26,65,29% off,2.6
S6364,B06364,D7364,P6364,711.15,103,24% off,4.9
S6365,B06365,D7365,P6365,764.79,206,29% off,3.2
S6366,B06366,D7366,P6366,600.87,436,29% off,4.2
S6367,B06367,D7367,P6367,544.16,465,15% off,4.2
S6368,B06368,D7368,P6368,949.02,22,25% off,3.2
S6369,B06369,D7369,P6369,696.92,134,46% off,3.1
S6370,B06370,D7370,P6370,531.85,355,23% off,4.2
S6371,B06371,D7371,P6371,659.6,174,48% off,1.8
S6372,B06372,D7372,P6372,127.96,242,25% off,5
S6373,B06373,D7373,P6373,316.12,256,5% off,1.1
S6374,B06374,D7374,P6374,637.73,411,46% off,1.3
S6375,B06375,D7375,P6375,906.98,292,35% off,2.2
S6376,B06376,D7376,P6376,404.04,172,30% off,2.5
S6377,B06377,D7377,P6377,975.19,59,5% off,1.3
S6378,B06378,D7378,P6378,781.82,232,14% off,3.2
S6379,B06379,D7379,P6379,652.04,87,15% off,1.9
S6380,B06380,D7380,P6380,604.91,110,6% off,2.7
S6381,B06381,D7381,P6381,424.39,164,29% off,1.9
S6382,B06382,D7382,P6382,850.31,79,13% off,1.3
S6383,B06383,D7383,P6383,155.86,469,10% off,4.6
S6384,B06384,D7384,P6384,585.19,433,36% off,4.5
S6385,B06385,D7385,P6385,222.43,130,47% off,1.9
S6386,B06386,D7386,P6386,326.37,431,28% off,4.8
S6387,B06387,D7387,P6387,981.29,354,33% off,4
S6388,B06388,D7388,P6388,871.43,438,27% off,3.9
S6389,B06389,D7389,P6389,616.96,289,49% off,3.1
S6390,B06390,D7390,P6390,689.81,183,36% off,2.6
S6391,B06391,D7391,P6391,252.22,211,41% off,5
S6392,B06392,D7392,P6392,585.46,1,28% off,3.5
S6393,B06393,D7393,P6393,846.96,174,46% off,1.9
S6394,B06394,D7394,P6394,196.01,316,28% off,1.6
S6395,B06395,D7395,P6395,857.35,29,47% off,1.9
S6396,B06396,D7396,P6396,419.68,239,20% off,4.5
S6397,B06397,D7397,P6397,108.13,123,11% off,4.2
S6398,B06398,D7398,P6398,777.92,76,5% off,4.6
S6399,B06399,D7399,P6399,285.58,320,22% off,1.7
S6400,B06400,D7400,P6400,631.36,468,35% off,1.7
S6401,B06401,D7401,P6401,614.46,244,27% off,1.2
S6402,B06402,D7402,P6402,698.54,272,39% off,1.6
S6403,B06403,D7403,P6403,600.64,143,36% off,4.9
S6404,B06404,D7404,P6404,195.51,395,7% off,1.2
S6405,B06405,D7405,P6405,118.75,140,33% off,4.9
S6406,B06406,D7406,P6406,816.04,114,26% off,1.6
S6407,B06407,D7407,P6407,406.77,400,9% off,2.5
S6408,B06408,D7408,P6408,682.17,214,19% off,1.9
S6409,B06409,D7409,P6409,239.29,332,42% off,2.7
S6410,B06410,D7410,P6410,403.07,104,17% off,4.7
S6411,B06411,D7411,P6411,470.21,103,31% off,1.4
S6412,B06412,D7412,P6412,959.09,338,21% off,4
S6413,B06413,D7413,P6413,115.37,255,49% off,1.1
S6414,B06414,D7414,P6414,391.7,332,17% off,3.2
S6415,B06415,D7415,P6415,864.19,256,19% off,2.4
S6416,B06416,D7416,P6416,316.27,269,43% off,2.5
S6417,B06417,D7417,P6417,383.21,40,25% off,2
S6418,B06418,D7418,P6418,802.28,53,43% off,1.9
S6419,B06419,D7419,P6419,509.45,3,15% off,3.4
S6420,B06420,D7420,P6420,405.73,166,14% off,3.9
S6421,B06421,D7421,P6421,693.92,489,39% off,3.4
S6422,B06422,D7422,P6422,456.2,88,44% off,1
S6423,B06423,D7423,P6423,948.08,200,30% off,1.9
S6424,B06424,D7424,P6424,309.38,471,38% off,3.4
S6425,B06425,D7425,P6425,184.05,232,29% off,4.9
S6426,B06426,D7426,P6426,529.08,208,46% off,2.7
S6427,B06427,D7427,P6427,839.02,355,20% off,4.5
S6428,B06428,D7428,P6428,172.84,40,42% off,1.9
S6429,B06429,D7429,P6429,280.13,82,19% off,4.1
S6430,B06430,D7430,P6430,952.46,15,33% off,2.8
S6431,B06431,D7431,P6431,537.46,466,11% off,2.7
S6432,B06432,D7432,P6432,834.57,400,29% off,2.3
S6433,B06433,D7433,P6433,715.84,59,14% off,4.2
S6434,B06434,D7434,P6434,995.34,122,10% off,1.5
S6435,B06435,D7435,P6435,145.67,227,41% off,4
S6436,B06436,D7436,P6436,814.2,214,17% off,4.6
S6437,B06437,D7437,P6437,413.86,192,21% off,1.7
S6438,B06438,D7438,P6438,609.9,208,18% off,4.2
S6439,B06439,D7439,P6439,715.26,369,33% off,5
S6440,B06440,D7440,P6440,456.37,481,30% off,2
S6441,B06441,D7441,P6441,167.14,481,13% off,3.3
S6442,B06442,D7442,P6442,364.75,21,31% off,1.3
S6443,B06443,D7443,P6443,768.68,67,40% off,4.4
S6444,B06444,D7444,P6444,465.07,288,13% off,1.8
S6445,B06445,D7445,P6445,415.77,321,36% off,3.6
S6446,B06446,D7446,P6446,382.79,293,41% off,3.3
S6447,B06447,D7447,P6447,911.11,186,36% off,3.3
S6448,B06448,D7448,P6448,376.99,282,12% off,4.2
S6449,B06449,D7449,P6449,505.1,90,14% off,3.3
S6450,B06450,D7450,P6450,359.38,262,17% off,1.2
S6451,B06451,D7451,P6451,981.74,167,29% off,1.2
S6452,B06452,D7452,P6452,850.5,158,6% off,1.2
S6453,B06453,D7453,P6453,612.28,28,43% off,3.7
S6454,B06454,D7454,P6454,265.81,436,39% off,2.3
S6455,B06455,D7455,P6455,922.79,393,9% off,4.6
S6456,B06456,D7456,P6456,966.19,450,28% off,4
S6457,B06457,D7457,P6457,979.68,432,48% off,2.3
S6458,B06458,D7458,P6458,643.67,326,19% off,4.9
S6459,B06459,D7459,P6459,262.37,345,35% off,4.2
S6460,B06460,D7460,P6460,997.25,225,50% off,3.2
S6461,B06461,D7461,P6461,385.96,90,23% off,2.7
S6462,B06462,D7462,P6462,646.19,42,20% off,3.9
S6463,B06463,D7463,P6463,774.54,296,19% off,3.6
S6464,B06464,D7464,P6464,505.11,361,48% off,3.8
S6465,B06465,D7465,P6465,340.59,286,39% off,1.2
S6466,B06466,D7466,P6466,691.34,367,7% off,2
S6467,B06467,D7467,P6467,838.59,352,14% off,1.5
S6468,B06468,D7468,P6468,785.03,414,49% off,2.4
S6469,B06469,D7469,P6469,818.78,261,44% off,2
S6470,B06470,D7470,P6470,396.25,172,48% off,4.1
S6471,B06471,D7471,P6471,243.43,30,5% off,2.9
S6472,B06472,D7472,P6472,293.01,7,17% off,3
S6473,B06473,D7473,P6473,868.19,193,11% off,2.4
S6474,B06474,D7474,P6474,673.24,404,24% off,1.5
S6475,B06475,D7475,P6475,345.47,141,31% off,1.9
S6476,B06476,D7476,P6476,457.43,125,39% off,2.9
S6477,B06477,D7477,P6477,171.63,277,17% off,1.2
