Date_ID,Sales_Date,Day,Month,Quarter,Year,Weekday
D6060,23-12-2024,23,12,Q4,2024,Monday
D6061,21-12-2024,21,12,Q4,2024,Saturday
D6062,22-01-2025,22,1,Q1,2025,Wednesday
D6063,03-08-2025,3,8,Q3,2025,Sunday
D6064,27-05-2024,27,5,Q2,2024,Monday
D6065,21-09-2025,21,9,Q3,2025,Sunday
D6066,01-01-2025,1,1,Q1,2025,Wednesday
D6067,26-06-2025,26,6,Q2,2025,Thursday
D6068,16-10-2024,16,10,Q4,2024,Wednesday
D6069,18-09-2024,18,9,Q3,2024,Wednesday
D6070,20-07-2024,20,7,Q3,2024,Saturday
D6071,08-03-2025,8,3,Q1,2025,Saturday
D6072,04-09-2025,4,9,Q3,2025,Thursday
D6073,22-12-2023,22,12,Q4,2023,Friday
D6074,16-10-2024,16,10,Q4,2024,Wednesday
D6075,03-03-2025,3,3,Q1,2025,Monday
D6076,27-09-2025,27,9,Q3,2025,Saturday
D6077,18-07-2025,18,7,Q3,2025,Friday
D6078,04-07-2025,4,7,Q3,2025,Friday
D6079,19-11-2023,19,11,Q4,2023,Sunday
D6080,29-07-2025,29,7,Q3,2025,Tuesday
D6081,06-04-2025,6,4,Q2,2025,Sunday
D6082,07-04-2024,7,4,Q2,2024,Sunday
D6083,16-05-2024,16,5,Q2,2024,Thursday
D6084,26-08-2025,26,8,Q3,2025,Tuesday
D6085,17-06-2024,17,6,Q2,2024,Monday
D6086,13-06-2025,13,6,Q2,2025,Friday
D6087,08-07-2025,8,7,Q3,2025,Tuesday
D6088,25-04-2024,25,4,Q2,2024,Thursday
D6089,12-06-2024,12,6,Q2,2024,Wednesday
D6090,18-07-2025,18,7,Q3,2025,Friday
D6091,26-11-2024,26,11,Q4,2024,Tuesday
D6092,27-09-2024,27,9,Q3,2024,Friday
D6093,11-05-2025,11,5,Q2,2025,Sunday
D6094,28-05-2024,28,5,Q2,2024,Tuesday
D6095,29-12-2024,29,12,Q4,2024,Sunday
D6096,02-08-2025,2,8,Q3,2025,Saturday
D6097,27-08-2024,27,8,Q3,2024,Tuesday
D6098,30-11-2023,30,11,Q4,2023,Thursday
D6099,14-08-2025,14,8,Q3,2025,Thursday
D6100,12-11-2024,12,11,Q4,2024,Tuesday
D6101,20-01-2025,20,1,Q1,2025,Monday
D6102,12-08-2024,12,8,Q3,2024,Monday
D6103,09-07-2025,9,7,Q3,2025,Wednesday
D6104,24-05-2025,24,5,Q2,2025,Saturday
D6105,05-12-2024,5,12,Q4,2024,Thursday
D6106,23-06-2025,23,6,Q2,2025,Monday
D6107,27-11-2024,27,11,Q4,2024,Wednesday
D6108,02-10-2025,2,10,Q4,2025,Thursday
D6109,22-02-2024,22,2,Q1,2024,Thursday
D6110,15-10-2024,15,10,Q4,2024,Tuesday
D6111,22-08-2024,22,8,Q3,2024,Thursday
D6112,17-01-2024,17,1,Q1,2024,Wednesday
D6113,07-11-2023,7,11,Q4,2023,Tuesday
D6114,11-11-2023,11,11,Q4,2023,Saturday
D6115,30-11-2024,30,11,Q4,2024,Saturday
D6116,11-12-2024,11,12,Q4,2024,Wednesday
D6117,19-06-2025,19,6,Q2,2025,Thursday
D6118,27-12-2023,27,12,Q4,2023,Wednesday
D6119,23-12-2024,23,12,Q4,2024,Monday
D6120,24-11-2023,24,11,Q4,2023,Friday
D6121,29-11-2023,29,11,Q4,2023,Wednesday
D6122,20-11-2024,20,11,Q4,2024,Wednesday
D6123,30-04-2025,30,4,Q2,2025,Wednesday
D6124,07-09-2025,7,9,Q3,2025,Sunday
D6125,13-08-2024,13,8,Q3,2024,Tuesday
D6126,19-02-2024,19,2,Q1,2024,Monday
D6127,16-03-2025,16,3,Q1,2025,Sunday
D6128,01-02-2025,1,2,Q1,2025,Saturday
D6129,09-12-2023,9,12,Q4,2023,Saturday
D6130,24-04-2024,24,4,Q2,2024,Wednesday
D6131,28-11-2024,28,11,Q4,2024,Thursday
D6132,23-12-2024,23,12,Q4,2024,Monday
D6133,10-01-2024,10,1,Q1,2024,Wednesday
D6134,01-03-2025,1,3,Q1,2025,Saturday
D6135,30-01-2024,30,1,Q1,2024,Tuesday
D6136,23-10-2025,23,10,Q4,2025,Thursday
D6137,30-06-2024,30,6,Q2,2024,Sunday
D6138,27-04-2024,27,4,Q2,2024,Saturday
D6139,12-11-2023,12,11,Q4,2023,Sunday
D6140,17-12-2024,17,12,Q4,2024,Tuesday
D6141,19-10-2025,19,10,Q4,2025,Sunday
D6142,21-02-2025,21,2,Q1,2025,Friday
D6143,03-02-2025,3,2,Q1,2025,Monday
D6144,06-04-2025,6,4,Q2,2025,Sunday
D6145,21-11-2023,21,11,Q4,2023,Tuesday
D6146,12-12-2024,12,12,Q4,2024,Thursday
D6147,22-05-2024,22,5,Q2,2024,Wednesday
D6148,15-10-2024,15,10,Q4,2024,Tuesday
D6149,05-10-2025,5,10,Q4,2025,Sunday
D6150,09-05-2025,9,5,Q2,2025,Friday
D6151,26-09-2025,26,9,Q3,2025,Friday
D6152,16-05-2024,16,5,Q2,2024,Thursday
D6153,28-05-2024,28,5,Q2,2024,Tuesday
D6154,11-11-2024,11,11,Q4,2024,Monday
D6155,19-08-2025,19,8,Q3,2025,Tuesday
D6156,18-12-2023,18,12,Q4,2023,Monday
D6157,20-12-2024,20,12,Q4,2024,Friday
D6158,01-10-2024,1,10,Q4,2024,Tuesday
D6159,02-09-2024,2,9,Q3,2024,Monday
D6160,04-05-2025,4,5,Q2,2025,Sunday
D6161,25-03-2024,25,3,Q1,2024,Monday
D6162,22-05-2025,22,5,Q2,2025,Thursday
D6163,27-03-2024,27,3,Q1,2024,Wednesday
D6164,12-03-2024,12,3,Q1,2024,Tuesday
D6165,18-07-2025,18,7,Q3,2025,Friday
D6166,17-06-2025,17,6,Q2,2025,Tuesday
D6167,13-08-2025,13,8,Q3,2025,Wednesday
D6168,21-04-2024,21,4,Q2,2024,Sunday
D6169,14-06-2025,14,6,Q2,2025,Saturday
D6170,17-05-2024,17,5,Q2,2024,Friday
D6171,27-05-2025,27,5,Q2,2025,Tuesday
D6172,22-02-2024,22,2,Q1,2024,Thursday
D6173,15-12-2024,15,12,Q4,2024,Sunday
D6174,02-01-2024,2,1,Q1,2024,Tuesday
D6175,05-01-2024,5,1,Q1,2024,Friday
D6176,26-01-2024,26,1,Q1,2024,Friday
D6177,11-01-2025,11,1,Q1,2025,Saturday
D6178,11-05-2024,11,5,Q2,2024,Saturday
D6179,14-04-2024,14,4,Q2,2024,Sunday
D6180,02-12-2024,2,12,Q4,2024,Monday
D6181,24-07-2024,24,7,Q3,2024,Wednesday
D6182,20-08-2024,20,8,Q3,2024,Tuesday
D6183,05-07-2025,5,7,Q3,2025,Saturday
D6184,17-09-2024,17,9,Q3,2024,Tuesday
D6185,22-11-2023,22,11,Q4,2023,Wednesday
D6186,26-07-2025,26,7,Q3,2025,Saturday
D6187,05-10-2024,5,10,Q4,2024,Saturday
D6188,07-10-2025,7,10,Q4,2025,Tuesday
D6189,12-01-2024,12,1,Q1,2024,Friday
D6190,11-10-2024,11,10,Q4,2024,Friday
D6191,09-06-2024,9,6,Q2,2024,Sunday
D6192,04-10-2024,4,10,Q4,2024,Friday
D6193,15-12-2023,15,12,Q4,2023,Friday
D6194,21-01-2024,21,1,Q1,2024,Sunday
D6195,04-11-2023,4,11,Q4,2023,Saturday
D6196,16-10-2025,16,10,Q4,2025,Thursday
D6197,16-09-2025,16,9,Q3,2025,Tuesday
D6198,18-01-2025,18,1,Q1,2025,Saturday
D6199,13-05-2025,13,5,Q2,2025,Tuesday
D6200,05-08-2024,5,8,Q3,2024,Monday
D6201,29-12-2023,29,12,Q4,2023,Friday
D6202,15-02-2024,15,2,Q1,2024,Thursday
D6203,12-01-2024,12,1,Q1,2024,Friday
D6204,12-07-2025,12,7,Q3,2025,Saturday
D6205,16-07-2024,16,7,Q3,2024,Tuesday
D6206,08-03-2025,8,3,Q1,2025,Saturday
D6207,31-03-2024,31,3,Q1,2024,Sunday
D6208,25-07-2024,25,7,Q3,2024,Thursday
D6209,26-03-2025,26,3,Q1,2025,Wednesday
D6210,23-04-2025,23,4,Q2,2025,Wednesday
D6211,05-12-2024,5,12,Q4,2024,Thursday
D6212,04-02-2025,4,2,Q1,2025,Tuesday
D6213,01-12-2023,1,12,Q4,2023,Friday
D6214,17-08-2024,17,8,Q3,2024,Saturday
D6215,06-08-2025,6,8,Q3,2025,Wednesday
D6216,15-07-2025,15,7,Q3,2025,Tuesday
D6217,20-06-2024,20,6,Q2,2024,Thursday
D6218,02-12-2023,2,12,Q4,2023,Saturday
D6219,09-01-2024,9,1,Q1,2024,Tuesday
D6220,22-04-2024,22,4,Q2,2024,Monday
D6221,31-12-2024,31,12,Q4,2024,Tuesday
D6222,23-10-2025,23,10,Q4,2025,Thursday
D6223,17-06-2024,17,6,Q2,2024,Monday
D6224,21-12-2023,21,12,Q4,2023,Thursday
D6225,20-09-2025,20,9,Q3,2025,Saturday
D6226,04-03-2025,4,3,Q1,2025,Tuesday
D6227,22-06-2024,22,6,Q2,2024,Saturday
D6228,13-09-2024,13,9,Q3,2024,Friday
D6229,31-08-2025,31,8,Q3,2025,Sunday
D6230,03-01-2025,3,1,Q1,2025,Friday
D6231,30-01-2025,30,1,Q1,2025,Thursday
D6232,05-09-2025,5,9,Q3,2025,Friday
D6233,27-12-2023,27,12,Q4,2023,Wednesday
D6234,10-10-2024,10,10,Q4,2024,Thursday
D6235,02-09-2025,2,9,Q3,2025,Tuesday
D6236,10-06-2024,10,6,Q2,2024,Monday
D6237,17-03-2024,17,3,Q1,2024,Sunday
D6238,15-09-2025,15,9,Q3,2025,Monday
D6239,16-09-2024,16,9,Q3,2024,Monday
D6240,26-12-2023,26,12,Q4,2023,Tuesday
D6241,10-12-2024,10,12,Q4,2024,Tuesday
D6242,06-08-2025,6,8,Q3,2025,Wednesday
D6243,26-07-2024,26,7,Q3,2024,Friday
D6244,13-10-2024,13,10,Q4,2024,Sunday
D6245,21-12-2024,21,12,Q4,2024,Saturday
D6246,13-07-2025,13,7,Q3,2025,Sunday
D6247,18-07-2024,18,7,Q3,2024,Thursday
D6248,10-05-2024,10,5,Q2,2024,Friday
D6249,12-06-2024,12,6,Q2,2024,Wednesday
D6250,14-07-2025,14,7,Q3,2025,Monday
D6251,01-03-2025,1,3,Q1,2025,Saturday
D6252,18-08-2025,18,8,Q3,2025,Monday
D6253,12-02-2024,12,2,Q1,2024,Monday
D6254,08-08-2024,8,8,Q3,2024,Thursday
D6255,13-09-2025,13,9,Q3,2025,Saturday
D6256,25-08-2024,25,8,Q3,2024,Sunday
D6257,14-10-2024,14,10,Q4,2024,Monday
D6258,11-01-2024,11,1,Q1,2024,Thursday
D6259,14-01-2025,14,1,Q1,2025,Tuesday
D6260,20-09-2025,20,9,Q3,2025,Saturday
D6261,07-01-2025,7,1,Q1,2025,Tuesday
D6262,20-02-2024,20,2,Q1,2024,Tuesday
D6263,24-10-2024,24,10,Q4,2024,Thursday
D6264,20-06-2024,20,6,Q2,2024,Thursday
D6265,31-12-2024,31,12,Q4,2024,Tuesday
D6266,07-03-2025,7,3,Q1,2025,Friday
D6267,29-04-2024,29,4,Q2,2024,Monday
D6268,14-12-2023,14,12,Q4,2023,Thursday
D6269,09-12-2024,9,12,Q4,2024,Monday
D6270,11-12-2024,11,12,Q4,2024,Wednesday
D6271,19-01-2025,19,1,Q1,2025,Sunday
D6272,08-12-2023,8,12,Q4,2023,Friday
D6273,15-06-2025,15,6,Q2,2025,Sunday
D6274,20-09-2024,20,9,Q3,2024,Friday
D6275,08-07-2025,8,7,Q3,2025,Tuesday
D6276,10-10-2024,10,10,Q4,2024,Thursday
D6277,04-04-2024,4,4,Q2,2024,Thursday
D6278,18-09-2025,18,9,Q3,2025,Thursday
D6279,22-05-2024,22,5,Q2,2024,Wednesday
D6280,28-03-2025,28,3,Q1,2025,Friday
D6281,09-01-2025,9,1,Q1,2025,Thursday
D6282,19-07-2024,19,7,Q3,2024,Friday
D6283,28-12-2024,28,12,Q4,2024,Saturday
D6284,04-02-2025,4,2,Q1,2025,Tuesday
D6285,17-08-2025,17,8,Q3,2025,Sunday
D6286,22-09-2025,22,9,Q3,2025,Monday
D6287,28-06-2024,28,6,Q2,2024,Friday
D6288,19-01-2025,19,1,Q1,2025,Sunday
D6289,22-05-2025,22,5,Q2,2025,Thursday
D6290,01-04-2024,1,4,Q2,2024,Monday
D6291,17-01-2025,17,1,Q1,2025,Friday
D6292,04-10-2024,4,10,Q4,2024,Friday
D6293,10-09-2024,10,9,Q3,2024,Tuesday
D6294,23-07-2025,23,7,Q3,2025,Wednesday
D6295,27-11-2024,27,11,Q4,2024,Wednesday
D6296,05-06-2024,5,6,Q2,2024,Wednesday
D6297,23-09-2025,23,9,Q3,2025,Tuesday
D6298,16-04-2024,16,4,Q2,2024,Tuesday
D6299,05-05-2024,5,5,Q2,2024,Sunday
D6300,07-02-2024,7,2,Q1,2024,Wednesday
D6301,14-03-2024,14,3,Q1,2024,Thursday
D6302,04-10-2024,4,10,Q4,2024,Friday
D6303,01-11-2023,1,11,Q4,2023,Wednesday
D6304,16-08-2025,16,8,Q3,2025,Saturday
D6305,08-03-2024,8,3,Q1,2024,Friday
D6306,14-04-2024,14,4,Q2,2024,Sunday
D6307,05-12-2023,5,12,Q4,2023,Tuesday
D6308,12-11-2023,12,11,Q4,2023,Sunday
D6309,01-03-2024,1,3,Q1,2024,Friday
D6310,05-02-2025,5,2,Q1,2025,Wednesday
D6311,30-12-2024,30,12,Q4,2024,Monday
D6312,29-10-2024,29,10,Q4,2024,Tuesday
D6313,10-04-2025,10,4,Q2,2025,Thursday
D6314,28-05-2024,28,5,Q2,2024,Tuesday
D6315,30-03-2025,30,3,Q1,2025,Sunday
D6316,01-10-2024,1,10,Q4,2024,Tuesday
D6317,29-03-2024,29,3,Q1,2024,Friday
D6318,19-10-2025,19,10,Q4,2025,Sunday
D6319,05-07-2024,5,7,Q3,2024,Friday
D6320,19-10-2025,19,10,Q4,2025,Sunday
D6321,01-01-2024,1,1,Q1,2024,Monday
D6322,26-06-2025,26,6,Q2,2025,Thursday
D6323,21-09-2025,21,9,Q3,2025,Sunday
D6324,09-08-2025,9,8,Q3,2025,Saturday
D6325,23-10-2025,23,10,Q4,2025,Thursday
D6326,07-07-2025,7,7,Q3,2025,Monday
D6327,25-11-2023,25,11,Q4,2023,Saturday
D6328,21-04-2024,21,4,Q2,2024,Sunday
D6329,22-01-2025,22,1,Q1,2025,Wednesday
D6330,16-02-2025,16,2,Q1,2025,Sunday
D6331,19-09-2024,19,9,Q3,2024,Thursday
D6332,24-05-2024,24,5,Q2,2024,Friday
D6333,26-10-2024,26,10,Q4,2024,Saturday
D6334,02-02-2024,2,2,Q1,2024,Friday
D6335,10-06-2025,10,6,Q2,2025,Tuesday
D6336,24-10-2024,24,10,Q4,2024,Thursday
D6337,21-02-2025,21,2,Q1,2025,Friday
D6338,10-04-2024,10,4,Q2,2024,Wednesday
D6339,22-06-2025,22,6,Q2,2025,Sunday
D6340,06-02-2025,6,2,Q1,2025,Thursday
D6341,18-06-2025,18,6,Q2,2025,Wednesday
D6342,12-06-2024,12,6,Q2,2024,Wednesday
D6343,14-08-2025,14,8,Q3,2025,Thursday
D6344,17-04-2025,17,4,Q2,2025,Thursday
D6345,20-12-2024,20,12,Q4,2024,Friday
D6346,03-06-2024,3,6,Q2,2024,Monday
D6347,06-11-2024,6,11,Q4,2024,Wednesday
D6348,17-12-2024,17,12,Q4,2024,Tuesday
D6349,25-04-2024,25,4,Q2,2024,Thursday
D6350,27-04-2024,27,4,Q2,2024,Saturday
D6351,31-10-2023,31,10,Q4,2023,Tuesday
D6352,13-08-2025,13,8,Q3,2025,Wednesday
D6353,16-10-2025,16,10,Q4,2025,Thursday
D6354,28-07-2025,28,7,Q3,2025,Monday
D6355,20-07-2025,20,7,Q3,2025,Sunday
D6356,21-02-2025,21,2,Q1,2025,Friday
D6357,06-05-2024,6,5,Q2,2024,Monday
D6358,22-11-2023,22,11,Q4,2023,Wednesday
D6359,04-10-2025,4,10,Q4,2025,Saturday
D6360,14-06-2024,14,6,Q2,2024,Friday
D6361,18-02-2025,18,2,Q1,2025,Tuesday
D6362,11-04-2024,11,4,Q2,2024,Thursday
D6363,23-11-2023,23,11,Q4,2023,Thursday
D6364,01-04-2024,1,4,Q2,2024,Monday
D6365,27-08-2024,27,8,Q3,2024,Tuesday
D6366,21-03-2024,21,3,Q1,2024,Thursday
D6367,27-10-2024,27,10,Q4,2024,Sunday
D6368,26-12-2023,26,12,Q4,2023,Tuesday
D6369,04-11-2024,4,11,Q4,2024,Monday
D6370,27-09-2024,27,9,Q3,2024,Friday
D6371,08-11-2024,8,11,Q4,2024,Friday
D6372,25-04-2025,25,4,Q2,2025,Friday
D6373,25-05-2025,25,5,Q2,2025,Sunday
D6374,21-10-2024,21,10,Q4,2024,Monday
D6375,02-04-2025,2,4,Q2,2025,Wednesday
D6376,09-05-2024,9,5,Q2,2024,Thursday
D6377,17-08-2025,17,8,Q3,2025,Sunday
D6378,25-01-2025,25,1,Q1,2025,Saturday
D6379,22-12-2023,22,12,Q4,2023,Friday
D6380,17-06-2025,17,6,Q2,2025,Tuesday
D6381,04-07-2024,4,7,Q3,2024,Thursday
D6382,08-06-2025,8,6,Q2,2025,Sunday
D6383,30-04-2024,30,4,Q2,2024,Tuesday
D6384,11-09-2025,11,9,Q3,2025,Thursday
D6385,10-01-2024,10,1,Q1,2024,Wednesday
D6386,17-03-2024,17,3,Q1,2024,Sunday
D6387,12-10-2024,12,10,Q4,2024,Saturday
D6388,22-10-2024,22,10,Q4,2024,Tuesday
D6389,11-05-2025,11,5,Q2,2025,Sunday
D6390,10-06-2024,10,6,Q2,2024,Monday
D6391,03-06-2024,3,6,Q2,2024,Monday
D6392,29-03-2025,29,3,Q1,2025,Saturday
D6393,01-10-2025,1,10,Q4,2025,Wednesday
D6394,26-06-2025,26,6,Q2,2025,Thursday
D6395,19-08-2024,19,8,Q3,2024,Monday
D6396,22-08-2025,22,8,Q3,2025,Friday
D6397,18-04-2024,18,4,Q2,2024,Thursday
D6398,04-09-2024,4,9,Q3,2024,Wednesday
D6399,25-11-2023,25,11,Q4,2023,Saturday
D6400,12-11-2024,12,11,Q4,2024,Tuesday
D6401,04-05-2024,4,5,Q2,2024,Saturday
D6402,28-03-2024,28,3,Q1,2024,Thursday
D6403,25-01-2025,25,1,Q1,2025,Saturday
D6404,24-11-2024,24,11,Q4,2024,Sunday
D6405,16-02-2025,16,2,Q1,2025,Sunday
D6406,13-04-2025,13,4,Q2,2025,Sunday
D6407,16-11-2023,16,11,Q4,2023,Thursday
D6408,16-03-2024,16,3,Q1,2024,Saturday
D6409,03-02-2025,3,2,Q1,2025,Monday
D6410,09-10-2025,9,10,Q4,2025,Thursday
D6411,04-08-2024,4,8,Q3,2024,Sunday
D6412,24-05-2024,24,5,Q2,2024,Friday
D6413,16-08-2024,16,8,Q3,2024,Friday
D6414,25-02-2024,25,2,Q1,2024,Sunday
D6415,21-07-2025,21,7,Q3,2025,Monday
D6416,18-10-2024,18,10,Q4,2024,Friday
D6417,09-09-2024,9,9,Q3,2024,Monday
D6418,14-07-2025,14,7,Q3,2025,Monday
D6419,28-11-2024,28,11,Q4,2024,Thursday
D6420,27-05-2024,27,5,Q2,2024,Monday
D6421,08-08-2024,8,8,Q3,2024,Thursday
D6422,05-09-2025,5,9,Q3,2025,Friday
D6423,10-11-2023,10,11,Q4,2023,Friday
D6424,27-02-2024,27,2,Q1,2024,Tuesday
D6425,01-01-2025,1,1,Q1,2025,Wednesday
D6426,15-06-2024,15,6,Q2,2024,Saturday
D6427,15-04-2024,15,4,Q2,2024,Monday
D6428,13-01-2024,13,1,Q1,2024,Saturday
D6429,18-10-2025,18,10,Q4,2025,Saturday
D6430,13-03-2024,13,3,Q1,2024,Wednesday
D6431,10-07-2024,10,7,Q3,2024,Wednesday
D6432,01-01-2025,1,1,Q1,2025,Wednesday
D6433,06-10-2025,6,10,Q4,2025,Monday
D6434,26-12-2024,26,12,Q4,2024,Thursday
D6435,07-05-2025,7,5,Q2,2025,Wednesday
D6436,18-08-2025,18,8,Q3,2025,Monday
D6437,12-11-2024,12,11,Q4,2024,Tuesday
D6438,13-09-2025,13,9,Q3,2025,Saturday
D6439,28-04-2024,28,4,Q2,2024,Sunday
D6440,04-05-2024,4,5,Q2,2024,Saturday
D6441,13-10-2025,13,10,Q4,2025,Monday
D6442,09-03-2025,9,3,Q1,2025,Sunday
D6443,03-12-2024,3,12,Q4,2024,Tuesday
D6444,23-05-2024,23,5,Q2,2024,Thursday
D6445,16-12-2023,16,12,Q4,2023,Saturday
D6446,29-05-2025,29,5,Q2,2025,Thursday
D6447,30-07-2024,30,7,Q3,2024,Tuesday
D6448,14-08-2024,14,8,Q3,2024,Wednesday
D6449,18-10-2025,18,10,Q4,2025,Saturday
D6450,24-05-2025,24,5,Q2,2025,Saturday
D6451,11-03-2025,11,3,Q1,2025,Tuesday
D6452,17-06-2025,17,6,Q2,2025,Tuesday
D6453,07-03-2025,7,3,Q1,2025,Friday
D6454,10-11-2024,10,11,Q4,2024,Sunday
D6455,20-02-2024,20,2,Q1,2024,Tuesday
D6456,31-07-2025,31,7,Q3,2025,Thursday
D6457,23-04-2024,23,4,Q2,2024,Tuesday
D6458,24-01-2025,24,1,Q1,2025,Friday
D6459,20-12-2024,20,12,Q4,2024,Friday
D6460,15-05-2025,15,5,Q2,2025,Thursday
D6461,22-07-2024,22,7,Q3,2024,Monday
D6462,09-09-2025,9,9,Q3,2025,Tuesday
D6463,14-01-2024,14,1,Q1,2024,Sunday
D6464,05-09-2025,5,9,Q3,2025,Friday
D6465,02-06-2024,2,6,Q2,2024,Sunday
D6466,30-12-2024,30,12,Q4,2024,Monday
D6467,15-08-2025,15,8,Q3,2025,Friday
D6468,23-01-2024,23,1,Q1,2024,Tuesday
D6469,20-04-2025,20,4,Q2,2025,Sunday
D6470,15-08-2024,15,8,Q3,2024,Thursday
D6471,09-02-2025,9,2,Q1,2025,Sunday
D6472,06-04-2025,6,4,Q2,2025,Sunday
D6473,14-11-2023,14,11,Q4,2023,Tuesday
D6474,04-11-2024,4,11,Q4,2024,Monday
D6475,06-04-2024,6,4,Q2,2024,Saturday
D6476,05-09-2024,5,9,Q3,2024,Thursday
D6477,24-04-2025,24,4,Q2,2025,Thursday
D6478,25-07-2025,25,7,Q3,2025,Friday
D6479,27-10-2023,27,10,Q4,2023,Friday
D6480,07-07-2024,7,7,Q3,2024,Sunday
D6481,04-02-2024,4,2,Q1,2024,Sunday
D6482,27-06-2025,27,6,Q2,2025,Friday
D6483,20-02-2024,20,2,Q1,2024,Tuesday
D6484,17-05-2024,17,5,Q2,2024,Friday
D6485,01-06-2025,1,6,Q2,2025,Sunday
D6486,22-05-2024,22,5,Q2,2024,Wednesday
D6487,27-08-2025,27,8,Q3,2025,Wednesday
D6488,04-07-2024,4,7,Q3,2024,Thursday
D6489,09-05-2024,9,5,Q2,2024,Thursday
D6490,13-10-2025,13,10,Q4,2025,Monday
D6491,21-01-2025,21,1,Q1,2025,Tuesday
D6492,13-10-2024,13,10,Q4,2024,Sunday
D6493,11-01-2025,11,1,Q1,2025,Saturday
D6494,05-09-2025,5,9,Q3,2025,Friday
D6495,08-12-2023,8,12,Q4,2023,Friday
D6496,16-01-2025,16,1,Q1,2025,Thursday
D6497,23-05-2024,23,5,Q2,2024,Thursday
D6498,10-04-2024,10,4,Q2,2024,Wednesday
D6499,29-04-2024,29,4,Q2,2024,Monday
D6500,05-02-2024,5,2,Q1,2024,Monday
D6501,14-05-2024,14,5,Q2,2024,Tuesday
D6502,04-12-2023,4,12,Q4,2023,Monday
D6503,03-03-2024,3,3,Q1,2024,Sunday
D6504,06-02-2024,6,2,Q1,2024,Tuesday
D6505,05-01-2025,5,1,Q1,2025,Sunday
D6506,30-05-2024,30,5,Q2,2024,Thursday
D6507,22-02-2024,22,2,Q1,2024,Thursday
D6508,10-12-2024,10,12,Q4,2024,Tuesday
D6509,04-06-2025,4,6,Q2,2025,Wednesday
D6510,31-08-2025,31,8,Q3,2025,Sunday
D6511,23-08-2025,23,8,Q3,2025,Saturday
D6512,12-03-2025,12,3,Q1,2025,Wednesday
D6513,02-11-2024,2,11,Q4,2024,Saturday
D6514,24-11-2023,24,11,Q4,2023,Friday
D6515,21-11-2023,21,11,Q4,2023,Tuesday
D6516,19-10-2024,19,10,Q4,2024,Saturday
D6517,03-04-2025,3,4,Q2,2025,Thursday
D6518,13-06-2024,13,6,Q2,2024,Thursday
D6519,03-03-2025,3,3,Q1,2025,Monday
D6520,07-03-2025,7,3,Q1,2025,Friday
D6521,21-11-2024,21,11,Q4,2024,Thursday
D6522,06-11-2023,6,11,Q4,2023,Monday
D6523,17-01-2025,17,1,Q1,2025,Friday
D6524,11-04-2025,11,4,Q2,2025,Friday
D6525,11-02-2025,11,2,Q1,2025,Tuesday
D6526,03-06-2025,3,6,Q2,2025,Tuesday
D6527,06-08-2024,6,8,Q3,2024,Tuesday
D6528,01-04-2024,1,4,Q2,2024,Monday
D6529,26-06-2025,26,6,Q2,2025,Thursday
D6530,27-03-2025,27,3,Q1,2025,Thursday
D6531,19-08-2025,19,8,Q3,2025,Tuesday
D6532,08-11-2024,8,11,Q4,2024,Friday
D6533,23-07-2025,23,7,Q3,2025,Wednesday
D6534,15-01-2024,15,1,Q1,2024,Monday
D6535,09-03-2024,9,3,Q1,2024,Saturday
D6536,02-11-2024,2,11,Q4,2024,Saturday
D6537,06-01-2025,6,1,Q1,2025,Monday
D6538,04-12-2023,4,12,Q4,2023,Monday
D6539,23-02-2025,23,2,Q1,2025,Sunday
D6540,11-03-2025,11,3,Q1,2025,Tuesday
D6541,04-03-2024,4,3,Q1,2024,Monday
D6542,09-05-2024,9,5,Q2,2024,Thursday
D6543,24-05-2025,24,5,Q2,2025,Saturday
D6544,25-03-2025,25,3,Q1,2025,Tuesday
D6545,12-09-2025,12,9,Q3,2025,Friday
D6546,15-04-2025,15,4,Q2,2025,Tuesday
D6547,17-06-2025,17,6,Q2,2025,Tuesday
D6548,01-01-2024,1,1,Q1,2024,Monday
D6549,10-11-2023,10,11,Q4,2023,Friday
D6550,07-05-2025,7,5,Q2,2025,Wednesday
D6551,02-03-2025,2,3,Q1,2025,Sunday
D6552,29-11-2023,29,11,Q4,2023,Wednesday
D6553,20-05-2024,20,5,Q2,2024,Monday
D6554,05-10-2024,5,10,Q4,2024,Saturday
D6555,18-01-2024,18,1,Q1,2024,Thursday
D6556,29-08-2024,29,8,Q3,2024,Thursday
D6557,05-05-2025,5,5,Q2,2025,Monday
D6558,21-07-2025,21,7,Q3,2025,Monday
D6559,26-11-2023,26,11,Q4,2023,Sunday
D6560,15-06-2024,15,6,Q2,2024,Saturday
D6561,11-05-2024,11,5,Q2,2024,Saturday
D6562,29-06-2025,29,6,Q2,2025,Sunday
D6563,16-03-2025,16,3,Q1,2025,Sunday
D6564,20-05-2025,20,5,Q2,2025,Tuesday
D6565,02-05-2025,2,5,Q2,2025,Friday
D6566,26-10-2024,26,10,Q4,2024,Saturday
D6567,17-11-2023,17,11,Q4,2023,Friday
D6568,17-05-2024,17,5,Q2,2024,Friday
D6569,23-12-2023,23,12,Q4,2023,Saturday
D6570,12-07-2025,12,7,Q3,2025,Saturday
D6571,05-10-2025,5,10,Q4,2025,Sunday
D6572,30-04-2024,30,4,Q2,2024,Tuesday
D6573,29-08-2025,29,8,Q3,2025,Friday
D6574,08-09-2024,8,9,Q3,2024,Sunday
D6575,29-10-2024,29,10,Q4,2024,Tuesday
D6576,13-11-2024,13,11,Q4,2024,Wednesday
